frame,eye_position1_up_x,eye_position1_up_y,eye_position1_down_x,eye_position1_down_y,eye_position2_up_x,eye_position2_up_y,eye_position2_down_x,eye_position2_down_y,gaze_project_x,gaze_project_y,eye_center_position1_x,eye_center_position1_y,eye_center_position2_x,eye_center_position2_y
Vivi_5_6.mp4 5,292,167,317,192,326,171,369,214,-98,3,0,0,0,0
Vivi_5_6.mp4 6,292,168,317,193,323,169,369,215,-98,3,0,0,0,0
Vivi_5_6.mp4 7,290,168,316,194,323,170,367,214,-98,3,0,0,0,0
Vivi_5_6.mp4 8,293,169,315,191,323,171,367,215,-98,3,-1.0,-1.0,-1.0,-1.0
Vivi_5_6.mp4 10,0,0,0,0,0,0,0,0,-98,3,0,0,0,0
Vivi_5_7.mp4 0,407,183,447,223,341,184,385,228,82,29,-1.0,-1.0,-1.5,-0.5
Vivi_5_7.mp4 1,408,183,447,222,341,183,385,227,82,29,-1.5,-0.5,-1.0,-1.0
Vivi_5_7.mp4 2,409,184,447,222,341,182,385,226,82,29,-1.5,-0.5,-1.5,-0.5
Vivi_5_7.mp4 3,408,182,447,221,340,182,386,228,82,29,-1.5,-0.5,-1.5,-0.5
Vivi_5_7.mp4 4,407,181,448,222,341,182,385,226,82,29,-1.5,-0.5,-1.5,-0.5
Vivi_5_7.mp4 5,406,181,447,222,340,182,384,226,82,29,-1.0,-1.0,-1.5,-0.5
Vivi_5_7.mp4 6,403,180,445,222,337,182,382,227,82,29,-1.5,-0.5,-1.0,-1.0
Vivi_5_7.mp4 7,404,182,445,223,336,184,380,228,82,29,-1.5,-0.5,-1.5,-0.5
Vivi_5_7.mp4 8,404,183,445,224,336,183,381,228,82,29,-1.0,-1.0,-1.5,-0.5
Vivi_5_7.mp4 9,406,184,445,223,338,185,380,227,82,29,-1.5,-0.5,-1.0,-1.0
Vivi_5_8.mp4 0,314,186,358,230,380,186,423,229,-53,46,-1.0,-1.0,-0.5,-0.5
Vivi_5_8.mp4 1,313,186,356,229,379,186,422,229,-53,46,-1.0,-1.0,-0.5,-0.5
Vivi_5_8.mp4 2,379,186,423,230,314,187,357,230,-53,46,-1.0,-1.0,-1.0,-1.0
Vivi_5_8.mp4 3,313,186,357,230,380,186,423,229,-53,46,-1.0,-1.0,-1.0,-1.0
Vivi_5_8.mp4 4,314,187,356,229,379,184,423,228,-53,46,-0.5,-0.5,-1.5,-0.5
Vivi_5_8.mp4 5,314,186,355,227,380,184,424,228,-53,46,-1.0,-1.0,-0.5,-0.5
Vivi_5_8.mp4 6,377,184,421,228,311,186,353,228,-53,46,-1.0,-1.0,-0.5,-0.5
Vivi_5_8.mp4 7,311,188,350,227,374,184,419,229,-53,46,-0.5,-0.5,-0.5,-0.5
Vivi_5_8.mp4 8,310,186,353,229,374,185,420,231,-53,46,-0.5,-0.5,-0.5,-1.5
Vivi_5_8.mp4 9,310,188,351,229,375,186,419,230,-53,46,-0.5,-1.5,-0.5,-0.5
Vivi_5_9.mp4 0,298,186,339,227,359,188,403,232,-110,41,-0.5,-1.5,-0.5,-0.5
Vivi_5_9.mp4 1,299,188,336,225,359,191,401,233,-110,41,-0.5,-1.5,-0.5,-0.5
Vivi_5_9.mp4 2,299,187,339,227,359,189,403,233,-110,41,-0.5,-0.5,-0.5,-0.5
Vivi_5_9.mp4 3,299,187,338,226,359,189,403,233,-110,41,-1.0,-1.0,-1.0,-1.0
Vivi_5_9.mp4 4,299,186,339,226,360,188,404,232,-110,41,-1.0,-1.0,-1.0,-1.0
Vivi_5_9.mp4 5,298,187,337,226,357,186,403,232,-110,41,-0.5,-0.5,-1.0,-1.0
Vivi_5_9.mp4 6,298,188,336,226,356,187,402,233,-110,41,-0.5,-0.5,-0.5,-0.5
Vivi_5_9.mp4 7,296,187,335,226,355,188,399,232,-110,41,-1.0,-1.0,-0.5,-0.5
Vivi_5_9.mp4 8,298,189,334,225,356,189,399,232,-110,41,-1.0,-1.0,-0.5,-0.5
Vivi_5_9.mp4 9,298,188,337,227,356,188,400,232,-110,41,-0.5,-0.5,-1.0,-1.0
Zoey_5_1.mp4 0,345,464,366,485,283,469,309,495,-6,62,-1.5,-1.5,-1.0,-1.0
Zoey_5_1.mp4 1,321,191,361,231,253,196,293,236,-6,62,-1.5,-1.5,-1.5,-0.5
Zoey_5_1.mp4 2,169,469,191,491,322,193,362,233,-6,62,-1.0,-1.0,-0.5,-0.5
Zoey_5_1.mp4 3,282,470,309,497,324,195,363,234,-6,62,-1.0,-1.0,-1.5,-0.5
Zoey_5_1.mp4 4,170,473,192,495,282,471,308,497,-6,62,-1.0,-1.0,-1.5,-0.5
Zoey_5_1.mp4 5,321,195,360,234,249,198,294,243,-6,62,-1.0,-1.0,-1.5,-0.5
Zoey_5_1.mp4 6,284,472,309,497,318,197,357,236,-6,62,-1.0,-1.0,-1.5,-0.5
Zoey_5_1.mp4 7,318,198,357,237,248,204,287,243,-6,62,-0.5,-0.5,-1.0,-1.0
Zoey_5_1.mp4 8,344,466,366,488,282,470,311,499,-6,62,-1.5,-0.5,-0.5,-0.5
Zoey_5_1.mp4 9,319,198,360,239,283,472,309,498,-6,62,-1.0,-1.0,-1.0,-1.0
Zoey_5_1.mp4 10,0,0,0,0,0,0,0,0,-6,62,0,0,0,0
Zoey_5_10.mp4 0,283,216,328,261,234,222,267,255,-65,22,-0.5,-1.5,-1.0,-1.0
Zoey_5_10.mp4 1,362,477,383,498,283,216,329,262,-65,22,-0.5,-0.5,-0.5,-1.5
Zoey_5_10.mp4 2,362,476,385,499,282,213,331,262,-65,22,-1.0,-1.0,-1.0,-1.0
Zoey_5_10.mp4 3,231,220,265,254,219,359,241,381,-65,22,-1.0,-1.0,-0.5,-1.5
Zoey_5_10.mp4 4,361,476,383,498,232,220,267,255,-65,22,-0.5,-1.5,-1.0,-1.0
Zoey_5_10.mp4 5,361,476,383,498,303,482,327,506,-65,22,-1.0,-1.0,0.0,-1.0
Zoey_5_10.mp4 6,362,477,383,498,303,483,326,506,-65,22,0.5,0.5,-1.0,-1.0
Zoey_5_10.mp4 7,360,476,382,498,302,482,326,506,-65,22,-1.0,-1.0,-1.0,-1.0
Zoey_5_10.mp4 8,361,475,384,498,302,481,327,506,-65,22,-0.5,-0.5,0.5,-1.5
Zoey_5_10.mp4 9,302,482,327,507,233,222,265,254,-65,22,0,0,0,0
Zoey_5_10.mp4 10,362,476,385,499,235,222,266,253,-65,22,-1.0,-1.0,-1.0,-1.0
Zoey_5_11.mp4 0,226,225,251,250,264,221,309,266,-85,21,0,0,0,0
Zoey_5_11.mp4 1,358,475,380,497,302,483,323,504,-85,21,0,0,0,0
Zoey_5_11.mp4 2,356,473,382,499,218,359,239,380,-85,21,0,0,0,0
Zoey_5_11.mp4 3,358,474,381,497,263,218,313,268,-85,21,0,0,0,0
Zoey_5_11.mp4 4,358,474,381,497,217,359,239,381,-85,21,0,0,0,0
Zoey_5_11.mp4 5,359,474,381,496,216,360,238,382,-85,21,0,0,0,0
Zoey_5_11.mp4 6,358,474,380,496,214,359,236,381,-85,21,0,0,0,0
Zoey_5_11.mp4 7,358,474,380,496,216,359,237,380,-85,21,0,0,0,0
Zoey_5_11.mp4 8,357,474,380,497,213,358,237,382,-85,21,0,0,0,0
Zoey_5_11.mp4 9,356,473,379,496,257,217,306,266,-85,21,0,0,0,0
Zoey_5_11.mp4 10,358,473,380,495,217,359,238,380,-85,21,0,0,0,0
Zoey_5_12.mp4 0,358,473,380,495,214,358,236,380,-80,15,0,0,0,0
Zoey_5_12.mp4 1,358,473,381,496,215,357,238,380,-80,15,0,0,0,0
Zoey_5_12.mp4 2,358,473,381,496,217,360,239,382,-80,15,0,0,0,0
Zoey_5_12.mp4 3,358,472,381,495,216,359,238,381,-80,15,0,0,0,0
Zoey_5_12.mp4 4,501,469,525,493,356,473,379,496,-80,15,0,0,0,0
Zoey_5_12.mp4 5,356,473,378,495,216,359,237,380,-80,15,0,0,0,0
Zoey_5_12.mp4 6,356,474,378,496,224,218,253,247,-80,15,0,0,0,0
Zoey_5_12.mp4 7,354,473,379,498,214,358,237,381,-80,15,0,0,0,0
Zoey_5_12.mp4 8,356,474,377,495,214,359,235,380,-80,15,0,0,0,0
Zoey_5_12.mp4 9,356,473,378,495,564,470,588,494,-80,15,0,0,0,0
Zoey_5_12.mp4 10,0,0,0,0,0,0,0,0,-80,15,0,0,0,0
Zoey_5_13.mp4 0,361,474,383,496,304,482,326,504,-8,71,-1.0,-1.0,-1.0,-1.0
Zoey_5_13.mp4 1,360,474,383,497,301,480,326,505,-8,71,-1.5,-1.5,-1.0,-1.0
Zoey_5_13.mp4 2,348,231,381,264,216,360,237,381,-8,71,-1.5,-1.5,-1.0,-1.0
Zoey_5_13.mp4 3,304,483,326,505,216,359,238,381,-8,71,-1.5,-0.5,-1.5,-1.5
Zoey_5_13.mp4 4,360,473,382,495,216,360,239,383,-8,71,-1.5,-1.5,-1.0,-1.0
Zoey_5_13.mp4 5,361,474,383,496,303,482,325,504,-8,71,-1.5,-0.5,-1.5,-1.5
Zoey_5_13.mp4 6,360,472,384,496,302,482,325,505,-8,71,-1.0,-1.0,-1.5,-0.5
Zoey_5_13.mp4 7,214,359,238,383,360,474,381,495,-8,71,-1.5,-1.5,-1.5,-0.5
Zoey_5_13.mp4 8,359,473,381,495,302,482,325,505,-8,71,-1.0,-1.0,-1.5,-1.5
Zoey_5_13.mp4 9,358,473,380,495,216,360,238,382,-8,71,-1.0,-1.0,-1.5,-1.5
Zoey_5_13.mp4 10,359,474,380,495,301,481,326,506,-8,71,-1.0,-1.0,-1.0,-1.0
Zoey_5_14.mp4 0,147,476,169,498,298,480,327,509,-11,92,0,0,0,0
Zoey_5_14.mp4 1,324,468,347,491,301,480,326,505,-11,92,-1.0,-1.0,-1.5,-1.5
Zoey_5_14.mp4 2,361,473,381,493,302,479,327,504,-11,92,0,0,0,0
Zoey_5_14.mp4 3,360,473,382,495,217,361,238,382,-11,92,0,0,0,0
Zoey_5_14.mp4 4,215,360,236,381,524,89,570,135,-11,92,0,0,0,0
Zoey_5_14.mp4 5,361,473,382,494,215,360,236,381,-11,92,-1.0,-1.0,-1.5,-1.5
Zoey_5_14.mp4 6,361,473,381,493,302,479,328,505,-11,92,-1.5,-1.5,-1.5,-0.5
Zoey_5_14.mp4 7,361,472,382,493,303,481,326,504,-11,92,0,0,0,0
Zoey_5_14.mp4 8,438,330,460,352,148,476,173,501,-11,92,-1.0,-1.0,-0.5,-0.5
Zoey_5_14.mp4 9,361,473,381,493,302,480,326,504,-11,92,-1.0,-1.0,-1.5,-1.5
Zoey_5_14.mp4 10,0,0,0,0,0,0,0,0,-11,92,0,0,0,0
Zoey_5_15.mp4 0,358,472,380,494,213,360,234,381,-13,47,0,0,0,0
Zoey_5_15.mp4 1,359,471,380,492,301,479,325,503,-13,47,0,0,0,0
Zoey_5_15.mp4 2,360,473,382,495,214,360,236,382,-13,47,0,0,0,0
Zoey_5_15.mp4 3,358,471,380,493,302,480,324,502,-13,47,0,0,0,0
Zoey_5_15.mp4 4,358,472,380,494,301,480,323,502,-13,47,0,0,0,0
Zoey_5_15.mp4 5,357,472,378,493,300,479,324,503,-13,47,0,0,0,0
Zoey_5_15.mp4 6,358,471,381,494,212,360,235,383,-13,47,0,0,0,0
Zoey_5_15.mp4 7,358,471,380,493,214,359,236,381,-13,47,0,0,0,0
Zoey_5_15.mp4 8,359,472,379,492,302,479,325,502,-13,47,0,0,0,0
Zoey_5_15.mp4 9,359,471,380,492,213,360,236,383,-13,47,0,0,0,0
Zoey_5_15.mp4 10,0,0,0,0,0,0,0,0,-13,47,0,0,0,0
Zoey_5_16.mp4 0,359,471,381,493,300,477,325,502,-16,46,0,0,0,0
Zoey_5_16.mp4 1,359,471,381,493,300,478,324,502,-16,46,0,0,0,0
Zoey_5_16.mp4 2,358,471,381,494,301,479,325,503,-16,46,0,0,0,0
Zoey_5_16.mp4 3,358,471,381,494,302,479,324,501,-16,46,0,0,0,0
Zoey_5_16.mp4 4,359,470,381,492,299,478,324,503,-16,46,0,0,0,0
Zoey_5_16.mp4 5,358,470,381,493,300,478,324,502,-16,46,0,0,0,0
Zoey_5_16.mp4 6,358,471,380,493,300,479,324,503,-16,46,0,0,0,0
Zoey_5_16.mp4 7,358,470,380,492,301,478,324,501,-16,46,0,0,0,0
Zoey_5_16.mp4 8,464,362,494,392,213,359,234,380,-16,46,0,0,0,0
Zoey_5_16.mp4 9,357,470,379,492,300,479,324,503,-16,46,0,0,0,0
Zoey_5_16.mp4 10,358,471,380,493,301,479,324,502,-16,46,0,0,0,0
Zoey_5_17.mp4 0,299,478,323,502,244,234,270,260,-99,49,0,0,0,0
Zoey_5_17.mp4 1,300,479,322,501,306,80,374,148,-99,49,0,0,0,0
Zoey_5_17.mp4 2,358,470,380,492,300,479,322,501,-99,49,0,0,0,0
Zoey_5_17.mp4 3,358,470,380,492,300,479,322,501,-99,49,0,0,0,0
Zoey_5_17.mp4 4,150,476,174,500,357,470,380,493,-99,49,0,0,0,0
Zoey_5_17.mp4 5,356,470,378,492,206,356,232,382,-99,49,0,0,0,0
Zoey_5_17.mp4 6,356,470,378,492,299,479,323,503,-99,49,0,0,0,0
Zoey_5_17.mp4 7,356,470,379,493,299,478,323,502,-99,49,0,0,0,0
Zoey_5_17.mp4 8,356,469,380,493,300,479,322,501,-99,49,0,0,0,0
Zoey_5_17.mp4 9,356,470,377,491,300,479,322,501,-99,49,0,0,0,0
Zoey_5_18.mp4 0,356,470,377,491,270,230,317,277,-106,50,0,0,0,0
Zoey_5_18.mp4 1,357,469,380,492,300,478,323,501,-106,50,0,0,0,0
Zoey_5_18.mp4 2,358,469,380,491,215,359,235,379,-106,50,0,0,0,0
Zoey_5_18.mp4 3,357,469,379,491,215,360,236,381,-106,50,0,0,0,0
Zoey_5_18.mp4 4,357,468,380,491,214,358,236,380,-106,50,0,0,0,0
Zoey_5_18.mp4 5,356,469,378,491,213,359,234,380,-106,50,0,0,0,0
Zoey_5_18.mp4 6,322,463,344,485,356,468,378,490,-106,50,0,0,0,0
Zoey_5_18.mp4 7,356,468,379,491,231,226,258,253,-106,50,0,0,0,0
Zoey_5_18.mp4 8,356,469,378,491,299,477,323,501,-106,50,0,0,0,0
Zoey_5_18.mp4 9,357,470,378,491,213,358,235,380,-106,50,0,0,0,0
Zoey_5_18.mp4 10,0,0,0,0,0,0,0,0,-106,50,0,0,0,0
Zoey_5_2.mp4 0,346,192,387,233,279,199,317,237,-17,58,-1.0,-1.0,-0.5,-1.5
Zoey_5_2.mp4 1,182,466,204,488,345,192,387,234,-17,58,-0.5,-0.5,-1.0,-1.0
Zoey_5_2.mp4 2,347,194,388,235,280,200,320,240,-17,58,-0.5,-0.5,-0.5,-0.5
Zoey_5_2.mp4 3,354,196,391,233,283,200,322,239,-17,58,-1.0,-1.0,-0.5,-1.5
Zoey_5_2.mp4 4,322,458,343,479,352,193,394,235,-17,58,-1.0,-1.0,-1.0,-1.0
Zoey_5_2.mp4 5,322,457,344,479,181,466,204,489,-17,58,-1.0,-1.0,-0.5,-0.5
Zoey_5_2.mp4 6,318,455,344,481,181,465,205,489,-17,58,-1.0,-1.0,-1.0,-1.0
Zoey_5_2.mp4 7,319,457,342,480,276,199,315,238,-17,58,-1.0,-1.0,-0.5,-0.5
Zoey_5_2.mp4 8,338,194,382,238,272,200,311,239,-17,58,-1.0,-1.0,-1.0,-1.0
Zoey_5_2.mp4 9,339,198,378,237,271,203,309,241,-17,58,-1.0,-1.0,-1.0,-1.0
Zoey_5_2.mp4 10,340,200,377,237,269,202,309,242,-17,58,-1.0,-1.0,-0.5,-0.5
Zoey_5_3.mp4 0,238,212,278,252,305,212,349,256,-78,52,-0.5,-1.5,-1.0,-1.0
Zoey_5_3.mp4 1,352,478,374,500,290,487,317,514,-78,52,-1.0,-1.0,-0.5,-1.5
Zoey_5_3.mp4 2,350,479,373,502,237,212,277,252,-78,52,-0.5,-1.5,-0.5,-0.5
Zoey_5_3.mp4 3,351,479,373,501,237,212,275,250,-78,52,-0.5,-1.5,-1.0,-1.0
Zoey_5_3.mp4 4,312,474,338,500,350,480,372,502,-78,52,-0.5,-0.5,-0.5,-0.5
Zoey_5_3.mp4 5,350,478,373,501,237,209,278,250,-78,52,-0.5,-0.5,-1.0,-1.0
Zoey_5_3.mp4 6,349,478,371,500,236,209,276,249,-78,52,-0.5,-0.5,-0.5,-0.5
Zoey_5_3.mp4 7,350,479,371,500,235,210,273,248,-78,52,-0.5,-0.5,-0.5,-0.5
Zoey_5_3.mp4 8,348,478,371,501,297,208,343,254,-78,52,-0.5,-0.5,-0.5,-0.5
Zoey_5_3.mp4 9,350,478,372,500,235,211,274,250,-78,52,-1.0,-1.0,-0.5,-1.5
Zoey_5_3.mp4 10,313,475,335,497,233,210,274,251,-78,52,-1.0,-1.0,-1.0,-1.0
Zoey_5_4.mp4 0,359,470,381,492,250,191,285,226,-140,22,-0.5,-0.5,-0.5,-0.5
Zoey_5_4.mp4 1,360,469,383,492,253,192,287,226,-140,22,-1.0,-1.0,-1.5,-0.5
Zoey_5_4.mp4 2,360,468,383,491,258,195,290,227,-140,22,-1.0,-1.0,-1.0,-1.0
Zoey_5_4.mp4 3,361,469,386,494,258,193,293,228,-140,22,-0.5,-0.5,-1.0,-1.0
Zoey_5_4.mp4 4,361,468,386,493,259,191,292,224,-140,22,-1.5,-0.5,-0.5,-0.5
Zoey_5_4.mp4 5,361,468,384,491,254,191,291,228,-140,22,-0.5,-0.5,-1.0,-1.0
Zoey_5_4.mp4 6,362,470,384,492,252,194,287,229,-140,22,-0.5,-0.5,1.0,-1.0
Zoey_5_4.mp4 7,362,470,383,491,249,198,281,230,-140,22,-0.5,-0.5,-0.5,-1.5
Zoey_5_4.mp4 8,361,469,384,492,245,199,279,233,-140,22,-1.0,-1.0,-1.0,-1.0
Zoey_5_4.mp4 9,245,200,276,231,296,203,337,244,-140,22,-1.0,-1.0,-1.0,-1.0
Zoey_5_4.mp4 10,0,0,0,0,0,0,0,0,-140,22,0,0,0,0
Zoey_5_5.mp4 0,349,466,373,490,235,188,282,235,-160,14,0,0,0,0
Zoey_5_5.mp4 1,351,468,375,492,249,196,283,230,-160,14,0,0,0,0
Zoey_5_5.mp4 2,351,468,375,492,185,188,242,245,-160,14,0,0,0,0
Zoey_5_5.mp4 3,353,468,376,491,243,189,290,236,-160,14,0,0,0,0
Zoey_5_5.mp4 4,351,466,376,491,246,193,284,231,-160,14,0,0,0,0
Zoey_5_5.mp4 5,352,467,375,490,245,190,288,233,-160,14,-0.5,-0.5,-0.5,-0.5
Zoey_5_5.mp4 6,350,467,375,492,236,188,283,235,-160,14,0,0,0,0
Zoey_5_5.mp4 7,352,467,375,490,238,187,290,239,-160,14,0,0,0,0
Zoey_5_5.mp4 8,351,468,375,492,240,192,286,238,-160,14,0,0,0,0
Zoey_5_5.mp4 9,351,468,374,491,245,195,282,232,-160,14,0,0,0,0
Zoey_5_6.mp4 0,358,472,380,494,233,202,263,232,-129,30,0,0,0,0
Zoey_5_6.mp4 1,358,472,381,495,235,203,264,232,-129,30,2.0,-1.0,-0.5,-0.5
Zoey_5_6.mp4 2,357,471,381,495,235,202,266,233,-129,30,0,0,0,0
Zoey_5_6.mp4 3,357,472,380,495,234,202,264,232,-129,30,-0.5,-0.5,-0.5,-0.5
Zoey_5_6.mp4 4,358,472,380,494,237,204,264,231,-129,30,-1.0,-1.0,1.0,-1.0
Zoey_5_6.mp4 5,358,472,380,494,235,201,267,233,-129,30,-1.0,-1.0,1.0,-1.0
Zoey_5_6.mp4 6,358,472,380,494,234,202,264,232,-129,30,3.5,0.5,-0.5,-0.5
Zoey_5_6.mp4 7,357,471,381,495,235,203,262,230,-129,30,3.0,-1.0,-1.0,-1.0
Zoey_5_6.mp4 8,358,472,380,494,235,205,261,231,-129,30,2.5,-1.5,-1.0,-1.0
Zoey_5_6.mp4 9,357,471,380,494,234,205,261,232,-129,30,0,0,0,0
Zoey_5_6.mp4 10,0,0,0,0,0,0,0,0,-129,30,0,0,0,0
Zoey_5_7.mp4 0,357,478,379,500,343,216,382,255,11,44,-1.0,-1.0,-1.5,-1.5
Zoey_5_7.mp4 1,340,214,382,256,432,376,454,398,11,44,-1.5,-1.5,-1.5,-1.5
Zoey_5_7.mp4 2,342,217,381,256,271,221,314,264,11,44,-1.5,-1.5,-1.5,-1.5
Zoey_5_7.mp4 3,357,478,381,502,344,217,382,255,11,44,-1.0,-1.0,-1.0,-1.0
Zoey_5_7.mp4 4,357,479,381,503,340,216,381,257,11,44,-1.0,-1.0,-1.5,-0.5
Zoey_5_7.mp4 5,344,217,383,256,271,224,310,263,11,44,-0.5,-1.5,-1.5,-1.5
Zoey_5_7.mp4 6,359,479,379,499,343,217,379,253,11,44,-1.5,-1.5,-0.5,-1.5
Zoey_5_7.mp4 7,358,478,381,501,341,217,379,255,11,44,-1.0,-1.0,-1.0,-1.0
Zoey_5_7.mp4 8,359,479,380,500,337,216,378,257,11,44,-1.5,-1.5,-1.0,-1.0
Zoey_5_7.mp4 9,342,219,376,253,266,221,309,264,11,44,-1.0,-1.0,-1.0,-1.0
Zoey_5_8.mp4 0,343,218,377,252,224,361,246,383,-26,56,-0.5,-1.5,-1.5,-1.5
Zoey_5_8.mp4 1,344,219,378,253,223,360,245,382,-26,56,-1.0,-1.0,-1.0,-1.0
Zoey_5_8.mp4 2,369,478,391,500,343,217,377,251,-26,56,-1.5,-1.5,-1.0,-1.0
Zoey_5_8.mp4 3,339,213,377,251,223,360,245,382,-26,56,-1.0,-1.0,-0.5,-1.5
Zoey_5_8.mp4 4,343,215,378,250,274,229,311,266,-26,56,-1.0,-1.0,-1.5,-1.5
Zoey_5_8.mp4 5,339,214,378,253,307,484,332,509,-26,56,-1.0,-1.0,-1.5,-1.5
Zoey_5_8.mp4 6,367,480,388,501,341,216,377,252,-26,56,-1.0,-1.0,-0.5,-0.5
Zoey_5_8.mp4 7,366,479,388,501,340,217,376,253,-26,56,-0.5,-1.5,-1.0,-1.0
Zoey_5_8.mp4 8,366,478,390,502,339,219,374,254,-26,56,-1.0,-1.0,-0.5,-0.5
Zoey_5_8.mp4 9,366,480,388,502,332,212,377,257,-26,56,-0.5,-0.5,-1.0,-1.0
Zoey_5_8.mp4 10,222,361,244,383,367,480,387,500,-26,56,-0.5,-0.5,-0.5,-0.5
Zoey_5_9.mp4 0,300,481,332,513,326,215,368,257,-38,26,-1.0,-1.0,-1.0,-1.0
Zoey_5_9.mp4 1,365,478,386,499,332,219,366,253,-38,26,-1.0,-1.0,-0.5,-0.5
Zoey_5_9.mp4 2,364,478,386,500,331,217,368,254,-38,26,-0.5,-1.5,-0.5,-0.5
Zoey_5_9.mp4 3,330,471,352,493,322,213,366,257,-38,26,-1.0,-1.0,-1.0,-1.0
Zoey_5_9.mp4 4,327,216,366,255,262,224,299,261,-38,26,-1.0,-1.0,-0.5,-0.5
Zoey_5_9.mp4 5,363,478,385,500,321,211,365,255,-38,26,-1.0,-1.0,-1.0,-1.0
Zoey_5_9.mp4 6,304,483,329,508,324,215,363,254,-38,26,-0.5,-0.5,0.0,1.0
Zoey_5_9.mp4 7,304,482,330,508,319,211,363,255,-38,26,-1.0,-1.0,-0.5,-0.5
Zoey_5_9.mp4 8,364,477,386,499,258,222,296,260,-38,26,-0.5,-0.5,-1.0,-1.0
Zoey_5_9.mp4 9,148,472,172,496,364,477,387,500,-38,26,-1.0,-1.0,-1.0,-1.0
Zoey_5_9.mp4 10,0,0,0,0,0,0,0,0,-38,26,0,0,0,0
