frame,label,eye_position1_up_x,eye_position1_up_y,eye_position1_down_x,eye_position1_down_y,eye_position2_up_x,eye_position2_up_y,eye_position2_down_x,eye_position2_down_y,gaze_project_x,gaze_project_y,head_pitch,head_yaw,head_roll,eye_center_position1_x,eye_center_position1_y,eye_center_position2_x,eye_center_position2_y
KY_5_7.mp4 3,7,386,181,417,212,326,124,374,172,35,36,-161.96678527525725,-12.417539606657286,-6.566635145897247,-0.5,-0.5,-1.0,0.0
KY_5_7.mp4 4,7,321,186,350,215,384,178,418,212,35,36,-161.96678527525725,-12.417539606657286,-6.566635145897247,-0.5,-0.5,-1.0,0.0
KY_5_7.mp4 5,7,384,180,415,211,322,188,349,215,35,36,-161.96678527525725,-12.417539606657286,-6.566635145897247,-1.0,0.0,-1.5,-0.5
KY_5_7.mp4 6,7,379,179,414,214,316,187,348,219,35,36,-161.96678527525725,-12.417539606657286,-6.566635145897247,-0.5,-0.5,-1.0,0.0
KY_5_7.mp4 7,7,382,184,410,212,343,183,395,235,35,36,-161.96678527525725,-12.417539606657286,-6.566635145897247,-1.0,0.0,-1.0,0.0
KY_5_7.mp4 8,7,381,185,408,212,344,182,398,236,35,36,-161.96678527525725,-12.417539606657286,-6.566635145897247,-0.5,-0.5,-1.5,-0.5
KY_5_8.mp4 0,8,359,188,385,214,319,178,382,241,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,-1.5,-0.5,0.5,0.5
KY_5_8.mp4 1,8,360,189,384,213,315,183,371,239,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,-1.5,-0.5,-0.5,0.5
KY_5_8.mp4 2,8,296,193,322,219,317,182,374,239,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,-1.0,0.0,1.0,1.0
KY_5_8.mp4 3,8,291,190,322,221,320,182,378,240,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,-0.5,0.5,-1.0,0.0
KY_5_8.mp4 4,8,360,184,388,212,294,192,322,220,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,-1.0,0.0,0.5,0.5
KY_5_8.mp4 5,8,355,184,383,212,289,192,319,222,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,0.0,1.0,-1.0,0.0
KY_5_8.mp4 6,8,358,187,383,212,291,193,319,221,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,-1.5,-0.5,-0.5,0.5
KY_5_8.mp4 7,8,359,188,382,211,321,182,377,238,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,-1.5,-0.5,0.5,0.5
KY_5_8.mp4 8,8,288,191,320,223,318,183,374,239,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,0,0,0,0
KY_5_8.mp4 9,8,357,188,379,210,320,182,376,238,-12,39,-162.83979356090833,1.0248337503422442,-5.314589981470541,0,0,0,0
KY_5_9.mp4 0,9,345,193,368,216,302,184,362,244,-17,18,-172.90504946059093,15.73604464604622,173.79763682621763,-0.5,-0.5,-0.5,-0.5
KY_5_9.mp4 2,9,344,194,367,217,299,182,365,248,-17,18,-172.90504946059093,15.73604464604622,173.79763682621763,-1.0,0.0,-1.5,-0.5
KY_5_9.mp4 3,9,344,192,370,218,300,183,366,249,-17,18,-172.90504946059093,15.73604464604622,173.79763682621763,-0.5,0.5,-1.0,0.0
KY_5_9.mp4 4,9,300,184,364,248,281,198,304,221,-17,18,-172.90504946059093,15.73604464604622,173.79763682621763,0.0,0.0,-1.0,0.0
KY_5_9.mp4 5,9,279,197,305,223,301,184,364,247,-17,18,-172.90504946059093,15.73604464604622,173.79763682621763,-0.5,0.5,-1.0,-1.0
KY_5_9.mp4 6,9,319,173,380,234,298,184,360,246,-17,18,-172.90504946059093,15.73604464604622,173.79763682621763,0.0,1.0,0.0,-1.0
KY_5_9.mp4 7,9,308,182,366,240,278,198,302,222,-17,18,-172.90504946059093,15.73604464604622,173.79763682621763,-0.5,0.5,-0.5,-0.5
KY_5_9.mp4 8,9,344,194,366,216,305,186,360,241,-17,18,-172.90504946059093,15.73604464604622,173.79763682621763,0.0,0.0,-1.0,0.0
KY_5_9.mp4 9,9,300,185,359,244,279,199,303,223,-17,18,-172.90504946059093,15.73604464604622,173.79763682621763,-1.5,-0.5,-1.0,0.0
KY_5_10.mp4 0,10,288,184,352,248,255,340,320,405,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,-0.5,0.5,-0.5,-0.5
KY_5_10.mp4 1,10,288,189,344,245,273,198,295,220,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_10.mp4 2,10,288,187,352,251,273,197,297,221,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,-0.5,1.5,-1.5,-0.5
KY_5_10.mp4 4,10,316,184,363,231,289,188,348,247,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0.0,1.0,-0.5,-0.5
KY_5_10.mp4 5,10,287,186,351,250,272,196,296,220,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0.0,1.0,0.0,-1.0
KY_5_10.mp4 6,10,271,196,296,221,287,186,348,247,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,-0.5,0.5,-0.5,0.5
KY_5_10.mp4 8,10,270,197,295,222,285,183,352,250,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,-0.5,0.5,-1.0,0.0
KY_5_10.mp4 9,10,286,188,347,249,254,342,320,408,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_10.mp4 10,10,272,180,342,250,258,344,319,405,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,-1.0,0.0,1.5,1.5
KY_5_11.mp4 0,11,269,190,326,247,256,196,278,218,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0.0,1.0,0.5,1.5
KY_5_11.mp4 1,11,271,185,332,246,220,166,295,241,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,1.0,1.0,1.5,2.5
KY_5_11.mp4 2,11,272,184,333,245,283,290,340,347,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_11.mp4 3,11,274,184,335,245,286,292,337,343,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0.5,1.5,1.5,2.5
KY_5_11.mp4 4,11,256,194,280,218,282,187,332,237,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0.0,1.0,1.0,2.0
KY_5_11.mp4 5,11,284,290,340,346,225,172,291,238,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0.5,1.5,1.0,2.0
KY_5_11.mp4 6,11,255,194,280,219,273,185,332,244,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0.0,2.0,-0.5,1.5
KY_5_11.mp4 7,11,263,184,328,249,257,346,312,401,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,1.0,1.0,0.5,-1.5
KY_5_11.mp4 8,11,271,188,328,245,256,198,278,220,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,1.5,2.5,1.0,2.0
KY_5_11.mp4 9,11,276,283,352,359,266,188,326,248,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_12.mp4 0,12,255,183,324,252,259,351,305,397,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_12.mp4 2,12,254,180,325,251,259,350,307,398,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_12.mp4 3,12,262,185,325,248,259,345,314,400,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_12.mp4 4,12,258,183,322,247,258,345,316,403,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_12.mp4 5,12,259,184,324,249,255,345,313,403,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_12.mp4 6,12,260,185,324,249,257,344,316,403,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_12.mp4 7,12,258,184,321,247,284,291,335,342,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_12.mp4 9,12,266,186,324,244,252,197,273,218,-52,4,-179.58235954437302,36.980070196521524,178.46853665626446,0,0,0,0
KY_5_13.mp4 1,13,352,199,407,254,328,143,375,190,36,36,-161.82415930568735,-13.561412368592016,-7.102087203928035,0,0,0,0
KY_5_13.mp4 2,13,390,199,418,227,345,196,404,255,36,36,-161.82415930568735,-13.561412368592016,-7.102087203928035,-0.5,0.5,-1.5,-0.5
KY_5_13.mp4 3,13,256,342,324,410,344,197,409,262,36,36,-161.82415930568735,-13.561412368592016,-7.102087203928035,-0.5,0.5,-1.0,0.0
KY_5_13.mp4 4,13,345,195,407,257,332,150,366,184,36,36,-161.82415930568735,-13.561412368592016,-7.102087203928035,-1.0,0.0,-0.5,0.5
KY_5_13.mp4 5,13,361,167,384,190,256,340,322,406,36,36,-161.82415930568735,-13.561412368592016,-7.102087203928035,0.0,0.0,-1.0,0.0
KY_5_13.mp4 6,13,360,169,380,189,326,186,410,270,36,36,-161.82415930568735,-13.561412368592016,-7.102087203928035,-1.5,-0.5,-0.5,0.5
KY_5_13.mp4 7,13,356,174,377,195,346,201,402,257,36,36,-161.82415930568735,-13.561412368592016,-7.102087203928035,-0.5,0.5,-1.0,-1.0
KY_5_13.mp4 8,13,355,170,379,194,344,201,400,257,36,36,-161.82415930568735,-13.561412368592016,-7.102087203928035,-0.5,0.5,-1.5,-0.5
KY_5_13.mp4 9,13,349,172,371,194,337,202,391,256,36,36,-161.82415930568735,-13.561412368592016,-7.102087203928035,0,0,0,0
KY_5_14.mp4 0,14,280,216,302,238,342,301,390,349,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,0,0,0,0
KY_5_14.mp4 1,14,326,207,379,260,258,343,320,405,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,0,0,0,0
KY_5_14.mp4 2,14,339,302,386,349,326,207,378,259,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,0,0,0,0
KY_5_14.mp4 3,14,336,177,356,197,340,302,387,349,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,0,0,0,0
KY_5_14.mp4 4,14,342,303,390,351,296,212,324,240,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,0,0,0,0
KY_5_14.mp4 5,14,333,176,354,197,300,215,323,238,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,-0.5,0.5,-1.0,0.0
KY_5_14.mp4 6,14,331,177,352,198,338,302,386,350,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,0.0,1.0,-1.5,-0.5
KY_5_14.mp4 7,14,330,176,352,198,339,304,385,350,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,-1.0,0.0,-1.0,-1.0
KY_5_14.mp4 8,14,335,298,385,348,318,203,375,260,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,-0.5,0.5,0.0,0.0
KY_5_14.mp4 9,14,337,301,385,349,319,206,373,260,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,0,0,0,0
KY_5_14.mp4 10,14,0,0,0,0,0,0,0,0,-25,45,-161.60840672715665,5.843078048023606,-4.716579601720781,0,0,0,0
KY_5_15.mp4 0,15,294,210,350,266,254,342,321,409,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,0,0,0,0
KY_5_15.mp4 1,15,305,184,326,205,296,211,351,266,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,0,0,0,0
KY_5_15.mp4 2,15,297,212,351,266,253,343,321,411,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,-0.5,1.5,-0.5,-0.5
KY_5_15.mp4 3,15,300,213,350,263,257,344,321,408,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,0,0,0,0
KY_5_15.mp4 4,15,257,344,321,408,299,207,357,265,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,0.5,1.5,-0.5,-0.5
KY_5_15.mp4 5,15,274,217,299,242,297,208,356,267,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,0,0,0,0
KY_5_15.mp4 6,15,296,208,353,265,251,343,317,409,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,-0.5,1.5,-0.5,-0.5
KY_5_15.mp4 7,15,255,342,322,409,296,210,351,265,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,0.0,1.0,0.0,1.0
KY_5_15.mp4 8,15,254,343,321,410,295,210,352,267,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,0,0,0,0
KY_5_15.mp4 9,15,296,212,352,268,257,343,324,410,-68,39,-163.25493982212535,18.265616722987357,-0.2635839576446565,0,0,0,0
KY_5_16.mp4 0,16,288,204,352,268,259,347,317,405,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_16.mp4 1,16,288,204,351,267,258,344,323,409,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_16.mp4 2,16,286,202,354,270,258,344,322,408,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_16.mp4 3,16,286,204,350,268,254,344,323,413,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_16.mp4 4,16,298,210,342,254,254,344,321,411,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_16.mp4 5,16,256,344,324,412,280,199,353,272,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_16.mp4 6,16,265,202,292,229,287,203,350,266,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_16.mp4 7,16,256,343,321,408,281,204,342,265,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_16.mp4 8,16,281,201,349,269,257,344,320,407,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_16.mp4 9,16,256,344,322,410,280,198,349,267,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 0,17,244,208,270,234,225,195,268,238,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 1,17,243,207,269,233,252,341,319,408,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 2,17,239,205,269,235,253,343,319,409,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 3,17,243,205,271,233,258,346,316,404,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 4,17,244,206,271,233,255,345,319,409,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 5,17,242,205,270,233,256,208,317,269,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 6,17,242,206,270,234,282,204,327,249,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 7,17,238,204,269,235,251,206,315,270,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 8,17,239,205,269,235,251,342,319,410,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_17.mp4 9,17,239,206,268,235,249,341,320,412,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 0,18,237,206,266,235,258,349,312,403,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 1,18,240,206,268,234,254,206,317,269,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 2,18,241,208,267,234,255,342,320,407,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 3,18,226,198,265,237,244,207,271,234,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 4,18,240,207,268,235,254,344,316,406,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 5,18,225,198,266,239,243,209,267,233,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 6,18,241,209,266,234,254,342,317,405,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 7,18,240,209,265,234,255,343,318,406,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 8,18,236,206,266,236,241,200,322,281,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
KY_5_18.mp4 9,18,239,208,267,236,249,205,320,276,-58,13,-170.8952735643914,41.344683018046894,2.068517319074772,0,0,0,0
Liheng_5_1.mp4 0,1,339,190,369,220,366,236,388,258,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,0.0,2.0,-1.5,1.5
Liheng_5_1.mp4 1,1,406,196,437,227,334,190,366,222,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,-1.0,-1.0,-1.0,-1.0
Liheng_5_1.mp4 2,1,340,191,367,218,411,198,438,225,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,-1.0,-1.0,-1.5,-0.5
Liheng_5_1.mp4 3,1,339,189,367,217,409,195,437,223,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,-0.5,-0.5,-1.5,-0.5
Liheng_5_1.mp4 4,1,343,190,369,216,376,186,416,226,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,-1.5,-0.5,-1.5,-0.5
Liheng_5_1.mp4 5,1,341,191,366,216,408,194,436,222,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,-1.0,-1.0,-1.5,-0.5
Liheng_5_1.mp4 6,1,338,192,365,219,406,194,435,223,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,-1.5,-0.5,-1.5,-0.5
Liheng_5_1.mp4 7,1,339,195,364,220,363,232,391,260,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,-1.0,-1.0,-1.0,-1.0
Liheng_5_1.mp4 8,1,336,194,365,223,403,195,434,226,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,-1.0,-1.0,-1.0,-1.0
Liheng_5_1.mp4 9,1,337,200,364,227,407,201,436,230,49,41,-165.0480356428312,-15.21104433004956,0.03923006911327388,-1.0,-1.0,-1.0,-1.0
Liheng_5_2.mp4 0,2,302,184,328,210,368,191,391,214,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,-0.5,-0.5,-2.0,0.0
Liheng_5_2.mp4 1,2,300,185,327,212,373,190,402,219,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,-1.0,-1.0,-1.0,-1.0
Liheng_5_2.mp4 2,2,306,188,332,214,375,193,403,221,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,-1.5,-0.5,-1.0,-1.0
Liheng_5_2.mp4 3,2,306,187,332,213,375,192,399,216,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,-1.0,-1.0,-1.0,-1.0
Liheng_5_2.mp4 4,2,308,185,335,212,379,190,408,219,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,-0.5,-0.5,-1.0,-1.0
Liheng_5_2.mp4 5,2,305,184,333,212,328,224,355,251,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,0,0,0,0
Liheng_5_2.mp4 6,2,304,184,332,212,374,189,402,217,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,-0.5,-0.5,-1.5,-0.5
Liheng_5_2.mp4 7,2,301,186,328,213,373,190,402,219,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,-1.0,-1.0,-0.5,-0.5
Liheng_5_2.mp4 8,2,300,187,327,214,372,192,398,218,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,-1.0,-1.0,-1.0,-1.0
Liheng_5_2.mp4 9,2,301,186,329,214,372,191,400,219,-31,29,-167.4154554636971,3.5703044712967453,4.255556542711304,-1.0,-1.0,-1.0,-1.0
Liheng_5_3.mp4 0,3,326,184,355,213,260,190,284,214,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-1.0,-1.0,-0.5,-0.5
Liheng_5_3.mp4 1,3,328,186,356,214,262,189,287,214,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-0.5,-0.5,-1.0,-1.0
Liheng_5_3.mp4 2,3,264,188,290,214,331,187,359,215,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-1.0,-1.0,-1.0,-1.0
Liheng_5_3.mp4 3,3,329,184,360,215,264,191,288,215,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-1.0,-1.0,-1.0,-1.0
Liheng_5_3.mp4 4,3,265,189,291,215,332,186,361,215,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-1.5,-0.5,-0.5,-0.5
Liheng_5_3.mp4 5,3,333,186,362,215,267,188,294,215,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-1.0,-1.0,-1.0,-1.0
Liheng_5_3.mp4 6,3,332,186,361,215,266,189,292,215,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-1.0,-1.0,-1.0,-1.0
Liheng_5_3.mp4 7,3,265,192,290,217,330,189,359,218,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-0.5,-0.5,-1.0,-1.0
Liheng_5_3.mp4 8,3,266,194,291,219,284,232,306,254,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-0.5,-0.5,-0.5,-0.5
Liheng_5_3.mp4 9,3,267,195,292,220,332,189,364,221,-65,24,-169.13474999288243,11.066146172915582,2.376742686522205,-1.5,-0.5,-1.0,-1.0
Liheng_5_4.mp4 0,4,318,197,348,227,260,199,283,222,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-0.5,-0.5,-1.0,0.0
Liheng_5_4.mp4 2,4,231,177,298,244,260,198,283,221,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-0.5,-0.5,-1.0,0.0
Liheng_5_4.mp4 3,4,262,198,286,222,321,198,349,226,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-0.5,-0.5,-1.0,0.0
Liheng_5_4.mp4 4,4,323,197,351,225,262,197,285,220,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-1.0,-1.0,-1.0,0.0
Liheng_5_4.mp4 5,4,321,195,353,227,264,196,287,219,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-0.5,-0.5,-1.0,0.0
Liheng_5_4.mp4 6,4,263,196,286,219,324,193,354,223,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-0.5,-0.5,-1.0,0.0
Liheng_5_4.mp4 7,4,322,197,348,223,263,196,286,219,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-0.5,-0.5,-1.0,0.0
Liheng_5_4.mp4 8,4,316,194,352,230,263,198,286,221,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-1.0,-1.0,-0.5,-0.5
Liheng_5_4.mp4 9,4,262,199,285,222,320,202,348,230,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-1.0,-1.0,-0.5,-0.5
Liheng_5_4.mp4 10,4,254,162,355,263,264,200,287,223,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,-0.5,-0.5,-1.0,0.0
Liheng_5_5.mp4 0,5,237,202,263,228,407,230,428,251,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_5.mp4 1,5,239,201,266,228,294,214,318,238,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_5.mp4 2,5,239,202,264,227,295,215,319,239,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_5.mp4 3,5,237,201,265,229,292,212,320,240,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_5.mp4 4,5,237,202,262,227,291,212,317,238,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_5.mp4 6,5,232,200,257,225,261,190,323,252,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_5.mp4 7,5,229,203,253,227,272,210,304,242,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_5.mp4 8,5,228,205,251,228,278,215,303,240,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_5.mp4 9,5,224,208,251,235,278,219,303,244,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_6.mp4 0,6,214,196,238,220,263,194,288,219,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_6.mp4 1,6,215,198,239,222,268,201,291,224,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_6.mp4 2,6,227,199,252,224,220,199,244,223,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_6.mp4 4,6,227,196,253,222,283,206,305,228,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_6.mp4 5,6,227,197,252,222,281,205,308,232,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_6.mp4 6,6,230,195,257,222,278,204,304,230,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_6.mp4 7,6,220,197,247,224,210,189,259,238,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_6.mp4 8,6,226,198,251,223,274,205,299,230,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_6.mp4 9,6,222,199,246,223,274,206,299,231,-68,30,-167.2787680487663,10.547088064538803,5.874256281755166,0,0,0,0
Liheng_5_7.mp4 0,7,330,212,357,239,360,210,410,260,45,47,-164.62967907651628,-15.773264173115752,2.943670942878115,0,0,0,0
Liheng_5_7.mp4 3,7,337,208,363,234,409,217,433,241,45,47,-164.62967907651628,-15.773264173115752,2.943670942878115,-0.5,-0.5,-1.5,-0.5
Liheng_5_7.mp4 6,7,330,209,355,234,400,211,431,242,45,47,-164.62967907651628,-15.773264173115752,2.943670942878115,-1.0,-1.0,-1.0,-1.0
Liheng_5_7.mp4 7,7,330,209,356,235,398,211,428,241,45,47,-164.62967907651628,-15.773264173115752,2.943670942878115,-1.0,-1.0,-1.0,-1.0
Liheng_5_7.mp4 9,7,330,213,353,236,400,217,426,243,45,47,-164.62967907651628,-15.773264173115752,2.943670942878115,-1.0,-1.0,-1.0,-1.0
